Sample	Glyco_Genes_Sum	Corr
Tumor.329	10378.0269	0.452380952380952
Tumor.330	6354.0449	0.761904761904762
Tumor.331	5432.2153	0.523809523809524
Tumor.332	9482.1771	0.619047619047619
Tumor.333	4445.7089	0.571428571428572
Tumor.334	4564.0278	0.690476190476191
Tumor.335	8334.0297	0.5
Tumor.336	7087.9583	0.476190476190476
Tumor.337	6515.4379	0.738095238095238
Tumor.338	5745.7412	0.595238095238095
Tumor.339	5634.1999	0.619047619047619
Tumor.340	37137.9291	0.428571428571429
Tumor.341	6069.2761	0.571428571428572
Tumor.342	5999.3277	0.547619047619048
Tumor.343	6596.8006	0.642857142857143
Tumor.344	7245.5664	0.5
Tumor.345	5117.5666	0.761904761904762
Tumor.346	5956.6671	0.452380952380952
Tumor.347	6513.8744	0.5
Tumor.348	7524.4111	0.523809523809524
Tumor.349	4518.7132	0.619047619047619
Tumor.350	6601.6392	0.523809523809524
Tumor.351	10045.9977	0.738095238095238
Tumor.352	10892.8191	0.476190476190476
Tumor.353	7505.3352	0.619047619047619
Tumor.354	9026.3039	0.5
Tumor.355	8511.1043	0.523809523809524
Tumor.356	8850.0264	0.619047619047619
Tumor.357	3694.4397	0.761904761904762
Tumor.358	7473.316	0.428571428571429
Tumor.359	6725.5076	0.5
Tumor.360	11699.8053	0.428571428571429
Tumor.361	7016.7849	0.523809523809524
Tumor.362	4286.5619	0.690476190476191
Tumor.363	13045.625	0.595238095238095
Tumor.364	6550.5609	0.761904761904762
Tumor.365	4570.1843	0.738095238095238
Tumor.366	11969.824	0.571428571428572
Tumor.367	5147.811	0.571428571428572
Tumor.368	7233.7703	0.476190476190476
Tumor.369	9019.3024	0.571428571428572
Tumor.370	6278.0305	0.619047619047619
Tumor.371	5332.6984	0.523809523809524
Tumor.372	10039.3705	0.523809523809524
Tumor.373	7152.316	0.452380952380952
Tumor.374	7829.2997	0.619047619047619
Tumor.375	9642.2689	0.547619047619048
Tumor.376	10041.8201	0.523809523809524
Tumor.377	9430.3156	0.476190476190476
Tumor.378	10893.6762	0.619047619047619
Tumor.379	6925.9823	0.523809523809524
Tumor.380	7154.3165	0.547619047619048
Tumor.381	12191.3498	0.5
Tumor.382	7267.0189	0.523809523809524
Tumor.383	5759.2971	0.642857142857143
Tumor.384	7480.5086	0.619047619047619
Tumor.385	9078.4504	0.5
Tumor.386	6668.5243	0.595238095238095
Tumor.387	8187.9425	0.523809523809524
Tumor.388	5610.3425	0.428571428571429
Tumor.389	13552.6197	0.5
Tumor.390	6720.3174	0.5
Tumor.391	7904.5045	0.476190476190476
Tumor.392	10327.4358	0.5
Tumor.393	11562.2871	0.5
Tumor.394	8820.7189	0.738095238095238
Tumor.395	6693.3683	0.523809523809524
Tumor.396	6404.0687	0.761904761904762
Tumor.397	5920.8748	0.785714285714286
Tumor.398	11661.1141	0.761904761904762
Tumor.399	10340.8398	0.523809523809524
Tumor.400	8220.1344	0.523809523809524
Tumor.401	6532.825	0.523809523809524
Tumor.402	14619.1073	0.5
Tumor.403	5977.0897	0.523809523809524
Tumor.404	3585.6218	0.452380952380952
Tumor.405	9939.727	0.523809523809524
Tumor.406	9459.2398	0.5
Tumor.407	5937.3376	0.642857142857143
Tumor.408	8032.8167	0.571428571428572
Tumor.409	8511.0119	0.595238095238095
Tumor.410	8570.7925	0.547619047619048
Tumor.411	9352.5921	0.5
Tumor.412	6357.5049	0.714285714285714
Tumor.413	5500.9939	0.523809523809524
Tumor.414	3715.2691	0.857142857142857
Tumor.415	6260.9796	0.523809523809524
Tumor.416	5884.5502	0.547619047619048
Tumor.417	8641.2976	0.619047619047619
Tumor.418	4909.5996	0.619047619047619
Tumor.419	4969.6017	0.714285714285714
Tumor.420	4605.1389	0.5
Tumor.421	12670.7038	0.595238095238095
Tumor.422	10952.7824	0.452380952380952
Tumor.423	6352.0621	0.761904761904762
Tumor.424	7446.5044	0.523809523809524
Tumor.425	6883.4421	0.761904761904762
Tumor.426	9335.2125	0.690476190476191
Tumor.427	8686.2941	0.619047619047619
Tumor.428	8744.7589	0.523809523809524
Tumor.429	7083.1113	0.619047619047619
Tumor.430	8701.8745	0.428571428571429
Tumor.431	6613.4447	0.5
Tumor.432	9543.1844	0.523809523809524
Tumor.433	8873.3613	0.523809523809524
Tumor.434	8999.0008	0.595238095238095
Tumor.435	13656.686	0.452380952380952
Tumor.436	4413.1527	0.761904761904762
Tumor.437	6586.0268	0.523809523809524
