Sample	Glyco_Genes_Sum	Corr
Tumor.262	3842.5431	0.523809523809524
Tumor.263	4700.7407	0.738095238095238
Tumor.264	3532.6048	0.761904761904762
Tumor.265	6722.9644	0.547619047619048
Tumor.266	3655.9873	0.523809523809524
Tumor.267	8458.3068	0.571428571428572
Tumor.268	3136.2043	0.690476190476191
Tumor.269	3124.9904	0.523809523809524
Tumor.270	4406.2351	0.595238095238095
Tumor.271	3485.7809	0.619047619047619
Tumor.272	6191.9372	0.619047619047619
Tumor.273	6190.9888	0.428571428571429
Tumor.274	3101.2058	0.761904761904762
Tumor.275	3676.2635	0.523809523809524
Tumor.276	3269.2548	0.690476190476191
Tumor.277	3880.6751	0.642857142857143
Tumor.278	3873.2614	0.690476190476191
Tumor.279	4392.2847	0.619047619047619
Tumor.280	3327.654	0.80952380952381
Tumor.281	6116.9046	0.547619047619048
Tumor.282	2798.0302	0.571428571428572
Tumor.283	2576.0135	0.619047619047619
Tumor.284	3542.2314	0.523809523809524
Tumor.285	7806.7424	0.523809523809524
Tumor.286	1485.1762	0.80952380952381
Tumor.287	2680.073	0.785714285714286
Tumor.288	4336.1482	0.5
Tumor.289	12392.2865	0.547619047619048
Tumor.290	3153.1596	0.738095238095238
Tumor.291	9210.9653	0.428571428571429
Tumor.292	2974.6031	0.523809523809524
Tumor.293	3095.9199	0.714285714285714
Tumor.294	5073.9039	0.5
Tumor.295	6371.7863	0.571428571428572
Tumor.296	3482.1077	0.714285714285714
Tumor.297	1040.5425	0.5
Tumor.298	12889.2742	0.5
Tumor.299	4778.2435	0.619047619047619
Tumor.300	5458.4832	0.619047619047619
Tumor.301	4923.511	0.571428571428572
Tumor.302	5318.6602	0.5
Tumor.303	9237.3799	0.523809523809524
Tumor.304	6642.1828	0.428571428571429
Tumor.305	5047.4244	0.523809523809524
Tumor.306	3194.8089	0.547619047619048
Tumor.307	3066.123	0.761904761904762
Tumor.308	6860.9166	0.547619047619048
Tumor.309	4216.5364	0.5
Tumor.310	4130.31	0.571428571428572
Tumor.311	3714.1801	0.761904761904762
Tumor.312	4125.824	0.523809523809524
Tumor.313	3701.147	0.619047619047619
Tumor.314	5215.0573	0.690476190476191
Tumor.315	4383.4269	0.547619047619048
Tumor.316	3102.7117	0.619047619047619
Tumor.317	6602.4117	0.547619047619048
Tumor.318	3295.5211	0.476190476190476
Tumor.319	7454.0802	0.476190476190476
Tumor.320	3356.2998	0.761904761904762
Tumor.321	3743.3723	0.738095238095238
Tumor.322	4182.3092	0.5
Tumor.323	7909.6405	0.523809523809524
Tumor.324	6740.5023	0.547619047619048
Tumor.325	3359.3672	0.738095238095238
Tumor.326	2464.4996	0.5
Tumor.327	12394.8949	0.428571428571429
Tumor.328	4089.9858	0.761904761904762
Tumor.329	3616.9862	0.619047619047619
Tumor.330	2759.5226	0.619047619047619
Tumor.331	2699.7299	0.642857142857143
Tumor.332	5190.7627	0.761904761904762
Tumor.333	3732.0392	0.547619047619048
Tumor.334	10566.2344	0.428571428571429
Tumor.335	3830.051	0.738095238095238
Tumor.336	3143.6198	0.738095238095238
Tumor.337	4885.8445	0.619047619047619
Tumor.338	4094.2427	0.523809523809524
Tumor.339	7878.0887	0.476190476190476
Tumor.340	1631.9994	0.761904761904762
Tumor.341	4084.0207	0.761904761904762
Tumor.342	3804.8688	0.666666666666667
Tumor.343	4428.9964	0.738095238095238
Tumor.344	3345.4158	0.690476190476191
Tumor.345	4606.0952	0.523809523809524
Tumor.346	2979.406	0.619047619047619
Tumor.347	2545.8682	0.571428571428572
Tumor.348	3885.3999	0.523809523809524
Tumor.349	1794.4712	0.714285714285714
Tumor.350	3009.0939	0.523809523809524
Tumor.351	3506.3862	0.5
Tumor.352	2785.1783	0.761904761904762
Tumor.353	8009.859	0.547619047619048
Tumor.354	2613.0427	0.738095238095238
Tumor.355	5179.5069	0.547619047619048
Tumor.356	2924.494	0.690476190476191
Tumor.357	3362.0626	0.547619047619048
Tumor.358	3716.7439	0.523809523809524
Tumor.359	1892.2273	0.476190476190476
Tumor.360	7462.7106	0.547619047619048
Tumor.361	14749.0903	0.595238095238095
Tumor.362	4018.2192	0.547619047619048
Tumor.363	7865.9998	0.547619047619048
Tumor.364	6699.6784	0.380952380952381
Tumor.365	2157.2132	0.523809523809524
Tumor.366	1810.6031	0.785714285714286
Tumor.367	9070.4738	0.452380952380952
Tumor.368	3594.7272	0.785714285714286
Tumor.369	2320.3469	0.80952380952381
Tumor.370	6930.6959	0.428571428571429
Tumor.371	9417.8356	0.452380952380952
Tumor.372	3072.837	0.761904761904762
Tumor.373	4885.8511	0.547619047619048
Tumor.374	4966.9516	0.738095238095238
Tumor.375	3304.9814	0.523809523809524
Tumor.376	3859.32	0.619047619047619
Tumor.377	3194.9826	0.523809523809524
Tumor.378	3680.5853	0.571428571428572
Tumor.379	3930.9808	0.547619047619048
Tumor.380	5104.6879	0.571428571428572
Tumor.381	4314.7645	0.619047619047619
Tumor.382	3767.53	0.785714285714286
Tumor.383	4519.4095	0.619047619047619
Tumor.384	3682.877	0.619047619047619
Tumor.385	7367.3884	0.595238095238095
Tumor.386	7591.2878	0.5
Tumor.387	5554.5028	0.523809523809524
Tumor.388	2633.475	0.5
Tumor.389	3187.9581	0.666666666666667
Tumor.390	4477.5938	0.547619047619048
Tumor.391	3255.7568	0.761904761904762
Tumor.392	3756.0147	0.785714285714286
Tumor.393	2533.3951	0.761904761904762
Tumor.394	6538.5281	0.571428571428572
Tumor.395	4653.3877	0.523809523809524
Tumor.396	3160.9277	0.761904761904762
Tumor.397	3192.9407	0.5
Tumor.398	4725.7542	0.428571428571429
Tumor.399	3721.7313	0.619047619047619
Tumor.400	1769.2231	0.785714285714286
Tumor.401	1507.8393	0.80952380952381
Tumor.402	3486.2497	0.761904761904762
Tumor.403	5633.2419	0.476190476190476
Tumor.404	3024.7871	0.714285714285714
Tumor.405	5019.2347	0.523809523809524
Tumor.406	4115.4246	0.5
Tumor.407	2913.2776	0.523809523809524
Tumor.408	3485.1822	0.642857142857143
Tumor.409	8455.3482	0.547619047619048
