Sample	Glyco_Genes_Sum	Corr
Tumor.154	9595.5783	0.595238095238095
Tumor.155	9713.2367	0.428571428571429
Tumor.156	6399.4055	0.619047619047619
Tumor.157	2079.3203	0.428571428571429
Tumor.158	11501.7228	0.523809523809524
Tumor.159	7751.8257	0.547619047619048
Tumor.160	8603.2858	0.428571428571429
Tumor.161	5428.2369	0.452380952380952
Tumor.162	8426.5539	0.428571428571429
Tumor.163	3147.4784	0.428571428571429
Tumor.164	9272.1141	0.428571428571429
Tumor.165	13426.8905	0.428571428571429
Tumor.166	11123.1829	0.547619047619048
Tumor.167	5052.2271	0.738095238095238
Tumor.168	4154.4164	0.333333333333333
Tumor.169	6525.7174	0.428571428571429
Tumor.170	11521.7016	0.452380952380952
Tumor.171	6601.9567	0.5
Tumor.172	10373.6634	0.428571428571429
Tumor.173	2863.2804	0.404761904761905
Tumor.174	11168.4945	0.619047619047619
Tumor.175	8740.9944	0.428571428571429
Tumor.176	7659.1387	0.547619047619048
Tumor.177	10613.9798	0.428571428571429
Tumor.178	8459.165	0.452380952380952
Tumor.179	10965.5316	0.761904761904762
Tumor.180	8773.4364	0.547619047619048
Tumor.181	8320.0299	0.428571428571429
Tumor.182	9680.9498	0.452380952380952
Tumor.183	6120.6314	0.428571428571429
Tumor.184	10094.9179	0.619047619047619
Tumor.185	9641.6491	0.5
Tumor.186	14119.2456	0.547619047619048
Tumor.187	10388.2371	0.5
Tumor.188	6282.6409	0.452380952380952
Tumor.189	10315.0281	0.452380952380952
Tumor.190	14409.823	0.619047619047619
Tumor.191	10107.6148	0.452380952380952
Tumor.192	9514.367	0.595238095238095
Tumor.193	9806.5322	0.428571428571429
Tumor.194	4219.9756	0.428571428571429
Tumor.195	8214.9301	0.452380952380952
Tumor.196	15921.1196	0.428571428571429
Tumor.197	9793.5582	0.595238095238095
Tumor.198	7105.2974	0.428571428571429
Tumor.199	4480.8722	0.5
Tumor.200	14508.6794	0.619047619047619
Tumor.201	12150.5691	0.428571428571429
Tumor.202	7642.7533	0.619047619047619
Tumor.203	13446.9459	0.833333333333333
Tumor.204	10806.7361	0.619047619047619
Tumor.205	11298.714	0.547619047619048
Tumor.206	4238.7911	0.452380952380952
Tumor.207	8021.5848	0.5
Tumor.208	9450.6669	0.833333333333333
Tumor.209	6887.9863	0.428571428571429
Tumor.210	5323.2318	0.452380952380952
Tumor.211	7235.4365	0.452380952380952
Tumor.212	16148.6765	0.452380952380952
Tumor.213	6730.2739	0.452380952380952
Tumor.214	6924.0313	0.547619047619048
Tumor.215	11214.0336	0.452380952380952
Tumor.216	2155.5942	0.476190476190476
Tumor.217	4685.7886	0.428571428571429
Tumor.218	9377.6371	0.619047619047619
Tumor.219	7524.1616	0.619047619047619
Tumor.220	13874.9339	0.476190476190476
Tumor.221	8604.9003	0.619047619047619
Tumor.222	9202.0117	0.619047619047619
Tumor.223	7049.5975	0.619047619047619
Tumor.224	9887.9692	0.5
Tumor.225	8282.3987	0.5
Tumor.226	11938.2871	0.547619047619048
Tumor.227	12265.1552	0.452380952380952
Tumor.228	5922.5574	0.452380952380952
Tumor.229	13973.513	0.452380952380952
Tumor.230	13092.9506	0.619047619047619
Tumor.231	4848.8556	0.857142857142857
Tumor.232	6520.4153	0.428571428571429
Tumor.233	5382.4274	0.428571428571429
Tumor.234	4016.8626	0.523809523809524
Tumor.235	8547.8511	0.428571428571429
Tumor.236	3909.3408	0.80952380952381
Tumor.237	11885.4177	0.619047619047619
Tumor.238	9700.203	0.428571428571429
Tumor.239	9268.7727	0.619047619047619
Tumor.240	8300.4335	0.619047619047619
Tumor.241	9111.8547	0.619047619047619
Tumor.242	14824.1308	0.619047619047619
Tumor.243	4459.4368	0.5
Tumor.244	4492.4338	0.214285714285714
Tumor.245	12956.3422	0.595238095238095
Tumor.246	8685.8707	0.619047619047619
Tumor.247	5152.954	0.547619047619048
Tumor.248	5816.5496	0.452380952380952
Tumor.249	5840.2113	0.5
Tumor.250	5444.6597	0.619047619047619
Tumor.251	3486.9421	0.452380952380952
Tumor.252	8036.8455	0.619047619047619
Tumor.253	7274.2623	0.476190476190476
Tumor.254	5564.5053	0.476190476190476
Tumor.255	6897.2254	0.571428571428572
Tumor.256	12730.1478	0.428571428571429
Tumor.257	9718.7139	0.547619047619048
Tumor.258	8747.9153	0.547619047619048
Tumor.259	7030.3036	0.261904761904762
Tumor.260	6745.5865	0.5
Tumor.261	8959.3788	0.547619047619048
Tumor.262	8445.5401	0.428571428571429
Tumor.263	5865.9794	0.547619047619048
Tumor.264	8557.3962	0.595238095238095
Tumor.265	5461.3905	0.428571428571429
Tumor.266	8481.3017	0.761904761904762
Tumor.267	13147.8065	0.619047619047619
Tumor.268	12374.6578	0.452380952380952
Tumor.269	8992.2757	0.595238095238095
Tumor.270	14265.8934	0.547619047619048
Tumor.271	5113.2044	0.5
Tumor.272	9540.0245	0.619047619047619
Tumor.273	3568.6297	0.428571428571429
Tumor.274	5062.1878	0.261904761904762
Tumor.275	15450.4587	0.452380952380952
Tumor.276	6636.53	0.595238095238095
Tumor.277	8827.6328	0.452380952380952
Tumor.278	2333.5831	0.404761904761905
Tumor.279	9066.1154	0.452380952380952
Tumor.280	2900.5267	0.880952380952381
Tumor.281	11838.9824	0.452380952380952
Tumor.282	19166.6151	0.428571428571429
