Sample	Glyco_Genes_Sum	Corr
Tumor.369	12507.6938	0.595238095238095
Tumor.370	6850.2428	0.761904761904762
Tumor.371	4932.0624	0.571428571428572
Tumor.372	4056.6557	0.523809523809524
Tumor.373	3901.5882	0.738095238095238
Tumor.374	5257.4165	0.714285714285714
Tumor.375	3339.5156	0.785714285714286
Tumor.376	3826.1578	0.785714285714286
Tumor.377	4583.2098	0.452380952380952
Tumor.378	5395.619	0.547619047619048
Tumor.379	6995.2178	0.571428571428572
Tumor.380	2819.0461	0.690476190476191
Tumor.381	7849.1013	0.476190476190476
Tumor.382	3876.0208	0.690476190476191
Tumor.383	4066.7665	0.642857142857143
Tumor.384	1335.1284	0.857142857142857
Tumor.385	2180.4578	0.857142857142857
Tumor.386	11786.6217	0.642857142857143
Tumor.387	19797.6731	0.595238095238095
Tumor.388	3728.7871	0.595238095238095
Tumor.389	6803.9309	0.857142857142857
Tumor.390	7381.5509	0.5
Tumor.391	6991.2378	0.738095238095238
Tumor.392	5871.4464	0.476190476190476
Tumor.393	8746.951	0.476190476190476
Tumor.394	4360.2876	0.5
Tumor.395	4342.9789	0.5
Tumor.396	7682.8052	0.476190476190476
Tumor.397	7548.316	0.547619047619048
Tumor.398	10599.4691	0.547619047619048
Tumor.399	4452.7108	0.738095238095238
Tumor.400	2985.1688	0.595238095238095
Tumor.401	2966.8584	0.738095238095238
Tumor.402	3399.3592	0.571428571428572
Tumor.403	10534.836	0.452380952380952
Tumor.404	7014.3019	0.761904761904762
Tumor.405	3608.3672	0.642857142857143
Tumor.406	3225.131	0.547619047619048
Tumor.407	4982.1198	0.738095238095238
Tumor.408	1944.0366	0.761904761904762
Tumor.409	6047.1264	0.547619047619048
Tumor.410	7735.9353	0.547619047619048
Tumor.411	4113.8841	0.452380952380952
Tumor.412	3214.891	0.571428571428572
Tumor.413	2110.7556	0.5
Tumor.414	4223.9582	0.595238095238095
Tumor.415	2482.4524	0.761904761904762
Tumor.416	5913.3798	0.5
Tumor.417	2847.7936	0.785714285714286
Tumor.418	6973.0072	0.476190476190476
Tumor.419	3396.2181	0.571428571428572
Tumor.420	4268.7408	0.619047619047619
Tumor.421	5373.5677	0.5
Tumor.422	4756.1589	0.523809523809524
Tumor.423	6153.9712	0.476190476190476
Tumor.424	2698.1167	0.595238095238095
Tumor.425	5086.8472	0.619047619047619
Tumor.426	2569.4921	0.857142857142857
Tumor.427	5231.314	0.595238095238095
Tumor.428	4088.1983	0.857142857142857
Tumor.429	6445.7045	0.738095238095238
Tumor.430	2429.5492	0.714285714285714
Tumor.431	1963.1474	0.880952380952381
Tumor.432	5645.9584	0.5
Tumor.433	2040.4651	0.80952380952381
Tumor.434	2987.5462	0.690476190476191
Tumor.435	14400.1525	0.619047619047619
Tumor.436	6839.0712	0.547619047619048
Tumor.437	10984.5024	0.428571428571429
Tumor.438	1679.3471	0.619047619047619
Tumor.439	4187.3116	0.476190476190476
Tumor.440	8499.7911	0.619047619047619
Tumor.441	4146.9837	0.476190476190476
Tumor.442	4037.9792	0.523809523809524
Tumor.443	7971.916	0.619047619047619
Tumor.444	4226.9608	0.738095238095238
Tumor.445	9906.9672	0.642857142857143
Tumor.446	2951.9232	0.785714285714286
Tumor.447	7470.7774	0.476190476190476
Tumor.448	5334.483	0.880952380952381
Tumor.449	5832.0789	0.5
Tumor.450	4264.7602	0.523809523809524
Tumor.451	2808.2218	0.857142857142857
Tumor.452	3579.6593	0.690476190476191
Tumor.453	3424.3717	0.761904761904762
Tumor.454	12655.8717	0.476190476190476
Tumor.455	7031.2613	0.476190476190476
Tumor.456	2634.33	0.880952380952381
Tumor.457	5161.0784	0.476190476190476
Tumor.458	5536.7888	0.523809523809524
Tumor.459	5076.0065	0.476190476190476
Tumor.460	4946.1605	0.428571428571429
Tumor.461	3523.8738	0.452380952380952
Tumor.462	2172.4091	0.738095238095238
Tumor.463	6114.0349	0.785714285714286
Tumor.464	6238.5125	0.857142857142857
Tumor.465	11716.224	0.428571428571429
Tumor.466	5308.9879	0.547619047619048
Tumor.467	2791.5261	0.547619047619048
Tumor.468	3877.058	0.523809523809524
Tumor.469	5638.0355	0.880952380952381
Tumor.470	4107.6158	0.80952380952381
Tumor.471	5098.77	0.785714285714286
Tumor.472	3870.8939	0.452380952380952
Tumor.473	1896.1921	0.833333333333333
Tumor.474	3738.9938	0.785714285714286
Tumor.475	2799.0065	0.880952380952381
Tumor.476	4982.6986	0.5
Tumor.477	3867.6788	0.523809523809524
Tumor.478	4848.1046	0.476190476190476
Tumor.479	8336.9021	0.761904761904762
Tumor.480	5729.4731	0.523809523809524
Tumor.481	3237.5341	0.476190476190476
Tumor.482	10349.7753	0.5
Tumor.483	4829.4799	0.547619047619048
Tumor.484	4032.8182	0.690476190476191
Tumor.485	11248.3441	0.476190476190476
Tumor.486	3850.5668	0.761904761904762
Tumor.487	3396.9153	0.714285714285714
Tumor.488	2332.5156	0.761904761904762
Tumor.489	3577.0482	0.523809523809524
Tumor.490	3733.7894	0.5
Tumor.491	4494.1642	0.714285714285714
Tumor.492	9738.5483	0.547619047619048
Tumor.493	3521.2236	0.452380952380952
Tumor.494	4284.2114	0.476190476190476
Tumor.495	3334.0281	0.547619047619048
Tumor.496	9982.0823	0.428571428571429
Tumor.497	4671.907	0.476190476190476
Tumor.498	3719.7686	0.547619047619048
Tumor.499	3517.9691	0.547619047619048
Tumor.500	7311.3046	0.5
Tumor.501	2766.2831	0.5
Tumor.502	2972.9459	0.714285714285714
Tumor.503	10319.1198	0.5
Tumor.504	4780.1396	0.595238095238095
Tumor.505	4044.009	0.476190476190476
Tumor.506	11132.445	0.5
Tumor.507	3089.1608	0.738095238095238
Tumor.508	4155.5864	0.571428571428572
Tumor.509	6658.166	0.571428571428572
Tumor.510	4598.296	0.428571428571429
Tumor.511	6169.7783	0.619047619047619
Tumor.512	3640.8635	0.5
Tumor.513	6070.3381	0.547619047619048
Tumor.514	5773.519	0.5
Tumor.515	3728.6419	0.476190476190476
Tumor.516	3605.1564	0.595238095238095
Tumor.517	5080.2433	0.5
Tumor.518	4881.6482	0.619047619047619
Tumor.519	4712.4704	0.476190476190476
Tumor.520	5402.8631	0.523809523809524
Tumor.521	7012.5105	0.5
Tumor.522	2701.641	0.857142857142857
Tumor.523	6432.5944	0.761904761904762
Tumor.524	2190.8338	0.761904761904762
Tumor.525	5603.7328	0.523809523809524
Tumor.526	4136.5385	0.476190476190476
Tumor.527	2881.3132	0.5
Tumor.528	3283.5285	0.5
Tumor.529	2436.5763	0.904761904761905
Tumor.530	3077.1755	0.5
Tumor.531	4791.3149	0.547619047619048
Tumor.532	4199.6484	0.476190476190476
Tumor.533	6985.1826	0.690476190476191
Tumor.534	4004.873	0.857142857142857
Tumor.535	2256.9351	0.857142857142857
Tumor.536	4619.9299	0.5
Tumor.537	3557.9785	0.785714285714286
Tumor.538	4406.8698	0.452380952380952
Tumor.539	4215.8152	0.642857142857143
Tumor.540	4156.4247	0.476190476190476
