"prot_avg"	"tran_avg"
"1"	57.3540033678408	10.5384769584402
"2"	4.41150112738254	8.99105027213122
"3"	42.4328743677345	8.39489726190956
"4"	286.281170505156	57.5470572048524
"5"	85.0678673291313	15.6315802800909
"6"	0.320156331197837	10.2624807547074
"7"	201.405683792702	20.4557996101697
"8"	58.3657435203034	10.0396108544664
"9"	67.3128376235751	19.6480250075476
"10"	2.04784426336951	18.6125759947342
"11"	3.51474951440769	53.0138320795987
"12"	0.0646208373730064	3.38085593127283
"13"	0.0498072359393542	3.88493647233461
"14"	16.3322101874103	7.91598780280696
"15"	4.77998934502406	0.90989185198837
"16"	21.2382086332745	0.577725032846636
"17"	8.09469979360492	4.44477317200119
"18"	18.1624986151543	32.3779740754968
"19"	37.8847788425672	40.6694646280022
"20"	7.14014551268891	27.6727592659213
"21"	1.20067587666634	1.43733910115414
"22"	41.3487494378098	18.2747169675577
"23"	138.321916172344	34.1097301873507
"24"	8.63803781181527	5.70500145105313
"25"	84.6098939816381	73.994935971776
"26"	10.3386089880117	14.3645839076447
"27"	28.3076046146566	12.0705213069513
"28"	12.3851939309836	55.0244650517608
"29"	11.5170658384374	9.6662993808335
"30"	229.723004337907	22.9118405272104
"31"	409.482877516984	45.3460520840568
"32"	54.6797284012384	29.2789171040808
"33"	7.8365389845582	8.01229198002674
"34"	40.1363833164912	11.4372279174973
"35"	25.0092719854664	0.412457846814134
"36"	68.3356536644919	20.4720472631354
"37"	141.753908311849	32.1719194967375
"38"	1.60878755800101	8.82802819948535
"39"	357.81870972783	36.1179266926699
"40"	137.517171369142	39.1880850854804
"41"	156.310983610702	36.6793798695589
"42"	278.712495076411	191.396880105926
"43"	361.136548886194	28.7338631905812
"44"	94.9612965013987	28.8260202621817
"45"	3.57592482770748	10.7883650704698
"46"	2.47266916001736	1.77288976446175
"47"	0.312210910001735	5.2582925239165
"48"	308.313251715042	147.998568926729
"49"	139.124764934506	32.4530606882303
"50"	322.216747591974	27.1390056667003
"51"	2.97802326812375	7.94424953430352
"52"	14.0366987265169	2.99240109468936
"53"	292.020955558429	16.578450237747
"54"	152.014404428308	23.626613474425
"55"	8.05168220044238	9.68116993918863
"56"	249.567677250685	40.8084620751559
"57"	79.1730199750734	13.6254403645002
"58"	104.701493498693	35.3436977211946
"59"	0.844288864107151	15.1496078543659
"60"	35.3804440773384	22.522384426877
"61"	310.419642218372	68.7451915585505
"62"	82.2586078006922	52.1364869945738
"66"	24.6601903687928	513.426154347944
"63"	8.60811999300751	86.3540095983298
"64"	56.5394162925195	6.60300169219346
"67"	0.170565978871065	0.268048576479272
"68"	103.572726043321	24.2808846192917
"69"	72.0717120354657	5.42389978723361
"70"	132.564073605095	89.2979317169573
"71"	197.0808787323	69.4222252582022
"72"	147.00151202074	34.7163848946385
"73"	78.6048563435087	51.7589888889756
"74"	6.88859943087528	0.506266688075026
"75"	0.156742916441161	8.21311728827171
"76"	34.6835105843062	6.01218151648512
"77"	40.626875717535	28.2814559462267
"78"	40.5517997524542	39.3091614784289
"79"	28.4011225826801	4.1445083555693
"80"	13.6804942922721	40.7079362758667
"81"	5.773726373384	39.385916744095
"82"	2.85597363986138	7.93353791878562
"83"	144.870250794987	0.350550695890774
"84"	4.30379829053124	15.8830129137603
"85"	203.400969388319	11.7387607624788
"86"	169.379671150358	7.04207612055335
"87"	160.114218107163	12.7182294863588
"88"	0.724083870274837	0.420769927980951
"89"	5.14459962199441	16.6397919156535
"90"	6.15670781300188	8.3809199972143
"91"	2.91247083105093	21.1560928330872
"92"	1.08427117576332	4.75423501188889
"93"	4.15047377184647	16.2681225609191
"94"	24.7236789740331	30.5098668336864
"95"	0.819191517013877	0.550883328299671
"96"	359.716995852598	94.84516595783
"97"	5.05345200233353	1.86341229913058
"98"	9.42436443137631	23.7763308184757
"99"	191.074415905234	65.3104433243113
"100"	245.222214869068	31.3542916512816
"101"	125.368902512084	25.6994856086482
"102"	58.9291785474383	35.4676612007895
"103"	7.36788337219473	11.3115256286397
"105"	100.740377017141	1.64532457263453
"107"	36.0927780858855	10.86735407231
"106"	121.158587351745	63.7599536040676
"108"	4.07665887246947	27.4292669843949
"109"	84.359115679936	36.7025113534831
"110"	52.2090971612347	21.6208471169624
"111"	70.4501146670756	12.6726285250736
"112"	58.987328528065	145.710120970527
"113"	71.2042866650128	32.101421641643
"114"	14.1668645012831	2.66697295199451
"115"	71.3289865455747	18.8668503332071
"118"	168.836487101025	21.6137863595409
"119"	11.8880891585361	42.3450175903985
"120"	4.47622567566333	0.66551274018268
"121"	490.888591471027	169.435461717322
"122"	79.8751451175049	117.572333745267
"123"	139.43159198467	32.0433787739751
"125"	276.856869578785	9.41647571336591
"126"	915.031878603224	45.9408252766901
"127"	629.873262374119	58.7895446992449
"128"	21.8967406147395	3.91293435199298
"129"	318.678622301688	144.336891769514
"130"	352.49867806527	84.3192541926349
"131"	179.283679264021	146.742651652312
"132"	79.0308037939201	6.12783800901388
"133"	109.590139403846	50.0515750112551
"134"	23.7550202750345	65.0363274556259
"135"	2.5320690398442	0.674200743687472
"136"	22.7327832734987	0.261487780866404
"137"	134.643489845515	93.1754464755774
"138"	22.203291069475	34.889134307497
"139"	44.4413340146315	38.8967681650536
"140"	64.5050429921984	32.2881675371301
"141"	72.384366872245	41.5703463744454
"142"	51.9125320787872	75.3965075935213
"143"	346.77092775342	37.0497616981383
"144"	223.354290839892	105.388679970489
"145"	322.584820675701	200.199827046617
"146"	88.7256924797464	3.70662800381587
"147"	189.080203361808	25.6998007995946
"148"	233.670475825372	56.241903964404
"149"	6.60973335172654	5.05446291439585
"150"	97.0896546997093	4.93514467056778
"151"	292.922070825035	45.8759832714646
"152"	127.657261182203	57.2418959484344
"153"	164.807621585587	34.1063325169885
"154"	31.1996257674499	20.3338098998609
"155"	189.937199371197	52.0489239948972
"156"	111.218265145986	15.595621588109
"157"	251.450044363713	26.6695085929128
"158"	303.124689256479	15.0964758810702
"159"	268.635189900485	117.673501868726
"160"	1252.91841129777	14.2758887407875
"161"	3.55132198911146	58.8551831207082
"162"	180.442234170388	32.3308761843298
"163"	70.5798496304965	12.5309874580792
"164"	8.60337913223676	3.38462018929956
"165"	24.3951376526326	1.80245275062824
"166"	9.65057639145722	8.9762795323772
"167"	18.857923110159	12.2231652684543
"168"	7.90692117335137	4.27679296523427
"169"	153.281387170867	50.2712098629081
"170"	16.5863601001777	58.0228050024494
"171"	110.604690684856	50.2377373342782
"172"	17.8987924545259	10.4270732914827
"173"	19.7537141156694	42.1856880861052
"174"	30.0168825644624	3.15317839770007
"175"	1.37355574963241	0.704375010029528
"176"	0.744227123720256	6.69160900577817
"181"	3.40335412471984	1.01259370883844
"177"	0.905540087875416	1.91680670097764
"179"	29.4271264577865	53.7662573467677
"180"	75.2594033044311	0.797302459602076
"182"	42.9254092346494	3.90650138006205
"183"	2.41892775356471	51.5009268344168
"184"	2.07059294171338	2.21499575626249
"185"	38.1537612257139	9.124991521694
"186"	23.6188901197697	78.53789771646
"187"	3.67985393618072	1.22853133251157
"188"	78.7059379112955	13.8993979601159
"189"	7.27442871529559	10.5535338260295
"190"	5.99605725541738	0.139041654738356
"191"	0.739745709413657	0.0113636744043661
"192"	25.2802206964118	55.5262980546618
"193"	7.12853989718278	156.927110164806
"194"	111.16171897024	115.214095844676
"195"	338.795422763754	39.2252473330041
"196"	0.554995382611835	12.1926048552325
"197"	4.03886872922513	58.5334876016251
"198"	0.0334044451782425	13.9358729438802
"199"	23.8342227035668	7.74532664952195
"200"	9.06206334404944	3.73904266597409
"201"	9.48486854635382	1.12478384576087
"202"	37.282246930946	69.4364084352229
"203"	13.673963657235	4.06733145800584
"204"	128.526854719757	459.950335667945
"205"	268.166830087138	184.609639031282
"206"	1.0599123885548	239.651587966371
"207"	11.0358141298011	286.315075708189
"208"	2.83889661240325	31.8273603003517
"209"	17.5031461124924	73.782934453252
"210"	332.452613864417	170.246914068764
"211"	1.68767508075191	1.04435072908354
"212"	65.5677291665179	27.7218124338084
"213"	35.5896065857036	41.8091141438536
"214"	287.848941686057	8.91246546301959
"215"	2.12712853739025	2.31540080483045
"216"	55.2875662478902	0.0120214660159608
"217"	227.830298546745	70.4854714248917
"218"	2.90340531528393	26.1533258635052
"219"	72.1488620614459	11.7469411582543
"220"	191.950535271975	0.576322988018137
"221"	0.691023963343807	4.94143036975302
"222"	236.149572243348	41.4951211552448
"223"	56.8137720841379	8.34729454411732
"224"	216.606793335184	189.294488187293
"225"	47.3914149178024	22.9140370235783
"227"	357.963582514341	83.8114346677577
"228"	22.973988717147	7.6060740397658
"229"	1.2058258798566	2.69192200101414
"230"	16.4548233429862	34.867276742321
"231"	29.17967306383	12.4351290552593
"232"	203.210883185796	157.884805478584
"233"	0.871687850175729	6.5438934085428
"234"	83.6325727092917	0.189255580869907
"235"	25.116746155203	0.785130508529296
"236"	243.748542118804	449.11894361278
"237"	297.134133250133	217.993810124592
"238"	105.026855284473	22.724078044874
"239"	0.539195927030239	3.00216495822126
"240"	0.23682312433793	0.115324249239916
"241"	838.307057805323	139.875418142725
"242"	720.637246811551	928.324737565992
"243"	421.025412215956	233.05870944246
"244"	177.458985121561	94.3704457463118
"245"	228.647051306149	138.470075976344
"247"	102.716297246618	215.723517590294
"249"	626.195385309019	49.9808072214915
"251"	416.159566993876	23.9259264718473
"246"	357.219038006714	143.806916631097
"248"	713.928634849472	90.1319195055843
"250"	411.749304369387	83.2364288169364
"252"	372.286844500834	27.4136975018852
"254"	61.5789764591845	24.4279946052378
"255"	27.6321316558318	4.81030487532802
"256"	0.858928447976906	8.49527689432692
"257"	38.8595901277033	4.48798874644099
"258"	116.017635875325	46.0190332683592
"259"	1.04948107634822	5.44789332695826
"260"	233.365769354588	77.8416236137866
"261"	63.1177957499966	0.419746160052744
"262"	116.822610088066	49.7460267446119
"263"	223.114277854852	47.8505200478858
"264"	2.6756315895544	4.47232462299918
"265"	122.500745539524	55.9847063790736
"266"	320.975471363347	131.217515357811
"267"	195.258631822004	260.933908855096
"268"	111.461014501009	144.601167057094
"269"	113.415829454258	42.7167608482908
"270"	4.56165617630034	16.0231551949115
"271"	8.85333305726225	40.0367648111783
"272"	0.422459732154323	19.9563472276548
"273"	126.055297565846	4.77437264013937
"274"	77.8329317573909	28.6381328318978
"275"	43.8678599664463	25.1138067307928
"124"	178.253593012217	22.4694192354996
"276"	24.6238893857095	39.9533414039729
"277"	1.26878144045304	10.7974718964761
"278"	3.72791793808228	7.39526043864318
"279"	5.36193887073923	3.1536359677331
"280"	27.1131430383626	34.6237646223067
"282"	76.1392109571016	62.4758425901352
"281"	40.7709478508866	11.2582485559385
"284"	20.1883045889846	51.0780139165998
"285"	9.73324067073409	35.530866749568
"286"	0.502204836393298	7.24722459400164
"287"	1.22975832441832	20.7456877753386
"288"	1.8778114633253	21.6476023645045
"289"	6.39822147010218	3.0594042902487
"290"	2.47653714507447	2.77839814886287
"291"	0.940083680276721	21.3044060657343
"292"	0.0620719786028652	14.7198456123212
"293"	53.8705309769258	180.933193015712
"294"	0.748431712801897	37.8379484494506
"295"	20.6078592953086	50.142756413396
"296"	32.3792184654162	16.8402957604508
"297"	6.87543404811264	77.224870847236
"298"	0.762185466346904	4.3596635181421
"299"	38.5828556544164	21.6897612498088
"283"	21.5178370949157	53.4203811053519
"300"	18.5834717957257	6.02221602150244
"301"	0.383726135902433	33.7331307739489
"302"	828.822805882056	303.694273667493
"303"	89.6148094824803	10.9319809111732
"304"	162.03654327886	33.1944192712071
"305"	12.8768751510561	6.45133737021766
"306"	149.083263123676	0.633766082799677
"307"	105.595482206174	18.4725094330199
"308"	32.862820957556	57.4319549805666
"309"	22.7869175798356	27.9565455585349
"310"	72.9972678421165	15.4050843242488
"311"	20.0950146319246	14.5685638574107
"312"	12.3317900722756	27.1149397280555
"313"	0.897983337447338	33.8201504232122
"314"	18.4202923374809	21.5133198039098
"315"	165.392991013079	100.754027195497
"316"	344.792947974631	151.82736291338
"317"	1.86193316614658	26.1143882349264
